id,product_id,color,price,season,image_url,name,brand,gender,category,isTrendy
2678,KA821C019-503,Blue,75,SUMMER,https://secure-i2.ztat.net/detail/KA/82/1C/01/95/03/KA821C019-503@1.jpg,LILLY - Jersey dress - dark blue,Kala,FEMALE,womens-clothing-dresses,0
2679,CO121C06F-Q11,Black,125,ALL,https://secure-i2.ztat.net/detail/CO/12/1C/06/FQ/11/CO121C06F-Q11@14.2.jpg,Shift dress - black,"comma,",FEMALE,womens-clothing-dresses,0
2680,ES121C02O-K11,Blue,33,WINTER,https://secure-i3.ztat.net/detail/ES/12/1C/02/OK/11/ES121C02O-K11@4.jpg,Jersey dress - blue,Esprit,FEMALE,womens-clothing-dresses,0
2681,AN621C0CI-Q00,Grey,15,WINTER,https://secure-i4.ztat.net/detail/AN/62/1C/0C/IQ/00/AN621C0CI-Q00@1.1.jpg,Jumper dress - black/white,Anna Field,FEMALE,womens-clothing-dresses,0
2682,AN621C0AO-G00,Red,29,WINTER,https://secure-i2.ztat.net/detail/AN/62/1C/0A/OG/00/AN621C0AO-G00@1.1.jpg,Jumper dress - red,Anna Field,FEMALE,womens-clothing-dresses,0
2683,AN621C0DQ-802,Black,42,WINTER,https://secure-i3.ztat.net/detail/AN/62/1C/0D/Q8/02/AN621C0DQ-802@1.1.jpg,Jumper dress - black,Anna Field,FEMALE,womens-clothing-dresses,0
2684,AN621C0E2-Q00,Multi-coloured,38,WINTER,https://secure-i4.ztat.net/detail/AN/62/1C/0E/2Q/00/AN621C0E2-Q00@1.1.jpg,Jersey dress - black,Anna Field,FEMALE,womens-clothing-dresses,0
2685,CR221C03Z-C00,Grey,70,SUMMER,https://secure-i4.ztat.net/detail/CR/22/1C/03/ZC/00/CR221C03Z-C00@3.1.jpg,ZENIA - Denim dress - warm grey denim,Cream,FEMALE,womens-clothing-dresses,0
2686,2ZE21C001-605,Green,23,WINTER,https://secure-i2.ztat.net/detail/2Z/E2/1C/00/16/05/2ZE21C001-605@1.1.jpg,ADAL - Jersey dress - green,Zergatik,FEMALE,womens-clothing-dresses,0
2687,LA021C00Z-J11,Pink,135,SUMMER,https://secure-i6.ztat.net/detail/LA/02/1C/00/ZJ/11/LA021C00Z-J11@1.jpg,Cocktail dress / Party dress - ballerina blush,Laona,FEMALE,womens-clothing-dresses,0
2688,M5921C08B-Q11,Black,35,SUMMER,https://secure-i2.ztat.net/detail/M5/92/1C/08/BQ/11/M5921C08B-Q11@2.jpg,Jersey dress - noir,Morgan,FEMALE,womens-clothing-dresses,0
2689,M5921C096-Q11,Black,49,SUMMER,https://secure-i4.ztat.net/detail/M5/92/1C/09/6Q/11/M5921C096-Q11@1.jpg,ROPAI - Summer dress - noir,Morgan,FEMALE,womens-clothing-dresses,0
2690,M5921C06C-112,Grey,25,WINTER,https://secure-i6.ztat.net/detail/M5/92/1C/06/C1/12/M5921C06C-112@1.2.jpg,Jumper dress - gris chine,Morgan,FEMALE,womens-clothing-dresses,0
2691,EV421C0DR-858,Black,46,WINTER,https://secure-i4.ztat.net/detail/EV/42/1C/0D/R8/58/EV421C0DR-858@1.1.jpg,Cocktail dress / Party dress - black,Even&Odd,FEMALE,womens-clothing-dresses,0
2692,M0721C00A-Q11,Black,100,SUMMER,https://secure-i2.ztat.net/detail/M0/72/1C/00/AQ/11/M0721C00A-Q11@7.1.jpg,GABRIELLA - Cocktail dress / Party dress - black,Minus,FEMALE,womens-clothing-dresses,0
2693,KA821C019-302,Red,75,SUMMER,https://secure-i2.ztat.net/detail/KA/82/1C/01/93/02/KA821C019-302@1.1.jpg,LILLY - Jersey dress - rot,Kala,FEMALE,womens-clothing-dresses,0
2694,S7021C026-H11,Orange,80,SUMMER,https://secure-i2.ztat.net/detail/S7/02/1C/02/6H/11/S7021C026-H11@14.jpg,CARLY - Dress - grenadine,Suncoo,FEMALE,womens-clothing-dresses,0
2695,NA621C00K-K11,Blue,110,SUMMER,https://secure-i1.ztat.net/detail/NA/62/1C/00/KK/11/NA621C00K-K11@15.jpg,JULIFFA - Summer dress - dunkelblau,Napapijri,FEMALE,womens-clothing-dresses,0
2696,GU121C044-Q11,Black,80,SUMMER,https://secure-i1.ztat.net/detail/GU/12/1C/04/4Q/11/GU121C044-Q11@14.jpg,DANITZA - Jersey dress - noir/jet black,Guess,FEMALE,womens-clothing-dresses,0
2697,AN621C0I6-K11,Blue,21,SUMMER,https://secure-i3.ztat.net/detail/AN/62/1C/0I/6K/11/AN621C0I6-K11@2.jpg,Jersey dress - navy,Anna Field,FEMALE,womens-clothing-dresses,0
2698,S7021C02B-A11,White,90,SUMMER,https://secure-i6.ztat.net/detail/S7/02/1C/02/BA/11/S7021C02B-A11@2.jpg,CAMU - Jumper dress - blanc casse,Suncoo,FEMALE,womens-clothing-dresses,0
2699,NT521C007-Q11,Black,200,SUMMER,https://secure-i5.ztat.net/detail/NT/52/1C/00/7Q/11/NT521C007-Q11@16.1.jpg,Cocktail dress / Party dress - black/pink,Needle & Thread,FEMALE,womens-clothing-dresses,0
2700,JK221C01X-Q11,White,115,SUMMER,https://secure-i5.ztat.net/detail/JK/22/1C/01/XQ/11/JK221C01X-Q11@12.jpg,Dress - noir,IKKS,FEMALE,womens-clothing-dresses,0
2701,AN621C05X-J11,Pink,42,SUMMER,https://secure-i6.ztat.net/detail/AN/62/1C/05/XJ/11/AN621C05X-J11@18.jpg,Cocktail dress / Party dress - rose/black,Anna Field,FEMALE,womens-clothing-dresses,0
2702,AN621C0PQ-K11,Blue,38,SUMMER,https://secure-i6.ztat.net/detail/AN/62/1C/0P/QK/11/AN621C0PQ-K11@18.jpg,Summer dress - navy,Anna Field,FEMALE,womens-clothing-dresses,0
2703,LA221C010-Q11,Black,120,SUMMER,https://secure-i1.ztat.net/detail/LA/22/1C/01/0Q/11/LA221C010-Q11@16.jpg,Summer dress - noir,Lacoste,FEMALE,womens-clothing-dresses,0
2704,CO121C072-B11,Beige,100,SUMMER,https://secure-i6.ztat.net/detail/CO/12/1C/07/2B/11/CO121C072-B11@14.jpg,Dress - taupe,"comma,",FEMALE,womens-clothing-dresses,0
2705,TO221C02T-G11,Red,65,SUMMER,https://secure-i5.ztat.net/detail/TO/22/1C/02/TG/11/TO221C02T-G11@16.jpg,Summer dress - smooth papaya,Tom Tailor,FEMALE,womens-clothing-dresses,0
2706,NA521C0A7-A11,White,50,SUMMER,https://secure-i4.ztat.net/detail/NA/52/1C/0A/7A/11/NA521C0A7-A11@16.jpg,KIMON                  - Dress - off white,NAF NAF,FEMALE,womens-clothing-dresses,0
2707,UI021C00Q-A11,White,300,SUMMER,https://secure-i2.ztat.net/detail/UI/02/1C/00/QA/11/UI021C00Q-A11@7.jpg,Occasion wear - light beige,Unique,FEMALE,womens-clothing-dresses,0
2708,AN121C05N-T11,Multi-coloured,150,SUMMER,https://secure-i4.ztat.net/detail/AN/12/1C/05/NT/11/AN121C05N-T11@16.jpg,Summer dress - original,Ana Alcazar,FEMALE,womens-clothing-dresses,0
2709,K4421C04R-K11,Blue,50,SUMMER,https://secure-i1.ztat.net/detail/K4/42/1C/04/RK/11/K4421C04R-K11@14.jpg,Dress - royal,KIOMI,FEMALE,womens-clothing-dresses,0
2710,LA221C010-K11,Blue,120,SUMMER,https://secure-i3.ztat.net/detail/LA/22/1C/01/0K/11/LA221C010-K11@12.jpg,Summer dress - marine,Lacoste,FEMALE,womens-clothing-dresses,0
2711,LA221C011-Q11,Black,120,SUMMER,https://secure-i6.ztat.net/detail/LA/22/1C/01/1Q/11/LA221C011-Q11@16.jpg,Jersey dress - noir,Lacoste,FEMALE,womens-clothing-dresses,0
2712,NA521C0AJ-A11,White,44,SUMMER,https://secure-i1.ztat.net/detail/NA/52/1C/0A/JA/11/NA521C0AJ-A11@14.jpg,      OREINA  - Jersey dress - off white,NAF NAF,FEMALE,womens-clothing-dresses,0
2713,ON321C06C-K11,Blue,30,SUMMER,https://secure-i4.ztat.net/detail/ON/32/1C/06/CK/11/ON321C06C-K11@14.jpg,ONLMILEY - Dress - mood indigo,ONLY,FEMALE,womens-clothing-dresses,0
2714,C9821C06A-T11,Multi-coloured,160,SUMMER,https://secure-i3.ztat.net/detail/C9/82/1C/06/AT/11/C9821C06A-T11@14.jpg,ABALIZA - Shift dress - multi,Coast,FEMALE,womens-clothing-dresses,0
2715,UI021C00Q-G11,Pink,300,SUMMER,https://secure-i2.ztat.net/detail/UI/02/1C/00/QG/11/UI021C00Q-G11@16.jpg,Occasion wear - melon,Unique,FEMALE,womens-clothing-dresses,0
2716,S5721C02T-Q11,Black,140,SUMMER,https://secure-i5.ztat.net/detail/S5/72/1C/02/TQ/11/S5721C02T-Q11@14.jpg,Jumper dress - black,Stefanel,FEMALE,womens-clothing-dresses,0
2717,RO521C018-J11,Pink,34,SUMMER,https://secure-i4.ztat.net/detail/RO/52/1C/01/8J/11/RO521C018-J11@14.jpg,PACIFIC STATE  - Jersey dress - berry,Roxy,FEMALE,womens-clothing-dresses,0
2718,M5921C090-A11,White,45,SUMMER,https://secure-i2.ztat.net/detail/M5/92/1C/09/0A/11/M5921C090-A11@5.1.jpg,Jumper dress - ecru,Morgan,FEMALE,womens-clothing-dresses,0
2719,M5921C067-003,White,55,SUMMER,https://secure-i4.ztat.net/detail/M5/92/1C/06/70/03/M5921C067-003@1.1.jpg,Summer dress - weiß,Morgan,FEMALE,womens-clothing-dresses,0
2720,KA321C02C-002,White,25,SUMMER,https://secure-i4.ztat.net/detail/KA/32/1C/02/C0/02/KA321C02C-002@1.2.jpg,SILLE - Jersey dress - chalk,Kaffe,FEMALE,womens-clothing-dresses,0
2721,F4821C00S-B11,Beige,65,SUMMER,https://secure-i1.ztat.net/detail/F4/82/1C/00/SB/11/F4821C00S-B11@12.jpg,Jumper dress - cream gold,Fracomina,FEMALE,womens-clothing-dresses,0
2722,ON321G06A-B00,Brown,38,ALL,https://secure-i3.ztat.net/detail/ON/32/1G/06/AB/00/ON321G06A-B00@21.jpg,BANDIT - Faux leather jacket - cognac,ONLY,FEMALE,womens-clothing-jackets,0
2723,MM421G00H-503,Blue,80,ALL,https://secure-i6.ztat.net/detail/MM/42/1G/00/H5/03/MM421G00H-503@6.1.jpg,SOLID - Blazer - metropolitan navy,Mexx Metropolitan,FEMALE,womens-clothing-jackets,0
2724,ON321G084-K11,Blue,25,ALL,https://secure-i1.ztat.net/detail/ON/32/1G/08/4K/11/ON321G084-K11@7.jpg,WESTA - Denim jacket - light blue denim,ONLY,FEMALE,womens-clothing-jackets,0
2725,MB121G00S-802,Black,75,ALL,https://secure-i3.ztat.net/detail/MB/12/1G/00/S8/02/MB121G00S-802@7.jpg,TABITA - Blazer - black,mbyM,FEMALE,womens-clothing-jackets,0
2726,MM421G00H-802,Black,80,ALL,https://secure-i4.ztat.net/detail/MM/42/1G/00/H8/02/MM421G00H-802@3.jpg,SOLID - Blazer - schwarz,Mexx Metropolitan,FEMALE,womens-clothing-jackets,0
2727,ON321G02I-K00,Blue,25,ALL,https://secure-i4.ztat.net/detail/ON/32/1G/02/IK/00/ON321G02I-K00@1.1.jpg,WESTA - Denim jacket - blue,ONLY,FEMALE,womens-clothing-jackets,0
2728,ON321G07E-O11,Brown,33,SUMMER,https://secure-i4.ztat.net/detail/ON/32/1G/07/EO/11/ON321G07E-O11@7.1.jpg,NEW LION - Faux leather jacket - cognac,ONLY,FEMALE,womens-clothing-jackets,0
2729,L2521G000-Q00,Black,295,SUMMER,https://secure-i2.ztat.net/detail/L2/52/1G/00/0Q/00/L2521G000-Q00@3.1.jpg,Leather jacket - black,Liu Jo Jeans,FEMALE,womens-clothing-jackets,0
2730,VE121G086-K11,Blue,25,ALL,https://secure-i6.ztat.net/detail/VE/12/1G/08/6K/11/VE121G086-K11@3.1.jpg,NEW SOYA - Denim jacket - medium blue denim,Vero Moda,FEMALE,womens-clothing-jackets,0
2731,ES121G036-802,Black,70,ALL,https://secure-i1.ztat.net/detail/ES/12/1G/03/68/02/ES121G036-802@2.2.jpg,Blazer - black,Esprit,FEMALE,womens-clothing-jackets,0
2732,CN421G007-802,Black,165,ALL,https://secure-i1.ztat.net/detail/CN/42/1G/00/78/02/CN421G007-802@23.jpg,CHIARA - Leather jacket - black,Cigno Nero,FEMALE,womens-clothing-jackets,0
2733,CN421G008-802,Black,220,ALL,https://secure-i5.ztat.net/detail/CN/42/1G/00/88/02/CN421G008-802@1.3.jpg,STELLA - Leather jacket - black,Cigno Nero,FEMALE,womens-clothing-jackets,0
2734,PA941B026-302,Red,110,ALL,https://secure-i2.ztat.net/detail/PA/94/1B/02/63/02/PA941B026-302@1.1.jpg,TORRENTSHELL - Hardshell jacket - red,Patagonia,FEMALE,womens-clothing-jackets,0
2735,PA941B026-802,Black,110,ALL,https://secure-i3.ztat.net/detail/PA/94/1B/02/68/02/PA941B026-802@1.1.jpg,TORRENTSHELL - Hardshell jacket - black,Patagonia,FEMALE,womens-clothing-jackets,0
2736,MU221G00Z-802,Black,250,ALL,https://secure-i1.ztat.net/detail/MU/22/1G/00/Z8/02/MU221G00Z-802@8.jpg,Leather jacket - black,muubaa,FEMALE,womens-clothing-jackets,0
2737,S2921M000-Q11,Black,120,SUMMER,https://secure-i1.ztat.net/detail/S2/92/1M/00/0Q/11/S2921M000-Q11@1.jpg,Blazer - schwarz,Sir Oliver,FEMALE,womens-clothing-jackets,0
2738,S3721G000-C11,Grey,80,ALL,https://secure-i4.ztat.net/detail/S3/72/1G/00/0C/11/S3721G000-C11@6.jpg,Light jacket - grey leopard,Schott NYC,FEMALE,womens-clothing-jackets,0
2739,SE521G01H-Q00,Black,65,ALL,https://secure-i2.ztat.net/detail/SE/52/1G/01/HQ/00/SE521G01H-Q00@5.jpg,GLORIA - Blazer - black,Selected Femme,FEMALE,womens-clothing-jackets,0
2740,ES121G036-502,Blue,70,ALL,https://secure-i6.ztat.net/detail/ES/12/1G/03/65/02/ES121G036-502@1.1.jpg,Blazer - blue,Esprit,FEMALE,womens-clothing-jackets,0
2741,PA941B00V-802,Black,95,ALL,https://secure-i3.ztat.net/detail/PA/94/1B/00/V8/02/PA941B00V-802@1.1.jpg,ADZE - Soft shell jacket - black,Patagonia,FEMALE,womens-clothing-jackets,0
2742,TW441B06V-802,Black,17,SUMMER,https://secure-i5.ztat.net/detail/TW/44/1B/06/V8/02/TW441B06V-802@11.1.jpg,Fleece - black,TWINTIP,FEMALE,womens-clothing-jackets,0
2743,TO721G019-K11,Blue,45,ALL,https://secure-i3.ztat.net/detail/TO/72/1G/01/9K/11/TO721G019-K11@7.jpg,Denim jacket - heavy bleached blue denim,Tom Tailor Denim,FEMALE,womens-clothing-jackets,0
2744,ES421M003-K00,Blue,100,ALL,https://secure-i6.ztat.net/detail/ES/42/1M/00/3K/00/ES421M003-K00@3.jpg,Blazer - dark navy,ESPRIT Collection,FEMALE,womens-clothing-jackets,0
2745,PA941B031-802,Black,160,ALL,https://secure-i3.ztat.net/detail/PA/94/1B/03/18/02/PA941B031-802@1.1.jpg,NANO PUFF - Outdoor jacket - black,Patagonia,FEMALE,womens-clothing-jackets,0
2746,F1421G004-802,Black,250,ALL,https://secure-i4.ztat.net/detail/F1/42/1G/00/48/02/F1421G004-802@1.jpg,JACKIE COOL - Blazer - schwarz,Filippa K,FEMALE,womens-clothing-jackets,0
2747,T3341B008-301,Red,120,ALL,https://secure-i3.ztat.net/detail/T3/34/1B/00/83/01/T3341B008-301@1.1.jpg,MEMBRAIN - Outdoor jacket - rot,Tao,FEMALE,womens-clothing-jackets,0
2748,VA441B01L-K11,Lilac,55,ALL,https://secure-i2.ztat.net/detail/VA/44/1B/01/LK/11/VA441B01L-K11@7.jpg,ESCAPE LIGHT - Outdoor jacket - royal violet,Vaude,FEMALE,womens-clothing-jackets,0
2749,F1421G004-503,Blue,250,ALL,https://secure-i4.ztat.net/detail/F1/42/1G/00/45/03/F1421G004-503@1.2.jpg,JACKIE COOL - Blazer - navy,Filippa K,FEMALE,womens-clothing-jackets,0
2750,ON321G06A-Q00,Black,38,ALL,https://secure-i1.ztat.net/detail/ON/32/1G/06/AQ/00/ON321G06A-Q00@24.jpg,BANDIT - Faux leather jacket - black,ONLY,FEMALE,womens-clothing-jackets,1
2751,ES421M003-Q00,Black,70,ALL,https://secure-i5.ztat.net/detail/ES/42/1M/00/3Q/00/ES421M003-Q00@4.jpg,Blazer - black,ESPRIT Collection,FEMALE,womens-clothing-jackets,0
2752,JA441F00N-K12,Blue,50,SUMMER,https://secure-i6.ztat.net/detail/JA/44/1F/00/NK/12/JA441F00N-K12@7.jpg,AMBER ROAD - Outdoor jacket - shady blue,Jack Wolfskin,FEMALE,womens-clothing-jackets,0
2753,JA441F004-K11,Blue,90,SUMMER,https://secure-i2.ztat.net/detail/JA/44/1F/00/4K/11/JA441F004-K11@4.jpg,MELLOW RANGE - Hardshell jacket - shady blue,Jack Wolfskin,FEMALE,womens-clothing-jackets,0
2754,ON321W001-K11,Blue,21,ALL,https://secure-i6.ztat.net/detail/ON/32/1W/00/1K/11/ON321W001-K11@7.jpg,WESTA - Waistcoat - medium blue denim,ONLY,FEMALE,womens-clothing-jackets,0
2755,T3341B00A-802,Black,140,ALL,https://secure-i3.ztat.net/detail/T3/34/1B/00/A8/02/T3341B00A-802@1.1.jpg,PALADIN - Outdoor jacket - black,Tao,FEMALE,womens-clothing-jackets,0
2756,F1421G007-802,Black,260,ALL,https://secure-i5.ztat.net/detail/F1/42/1G/00/78/02/F1421G007-802@1.3.jpg,EVE - Blazer - black,Filippa K,FEMALE,womens-clothing-jackets,0
2757,ES421G021-503,Blue,100,ALL,https://secure-i5.ztat.net/detail/ES/42/1G/02/15/03/ES421G021-503@1.1.jpg,Blazer - navy,ESPRIT Collection,FEMALE,womens-clothing-jackets,0
2758,SG721G001-802,Black,75,ALL,https://secure-i6.ztat.net/detail/SG/72/1G/00/18/02/SG721G001-802@1.2.jpg,Blazer - black,Swing,FEMALE,womens-clothing-jackets,0
2759,JA441F00M-M11,Green,70,SUMMER,https://secure-i4.ztat.net/detail/JA/44/1F/00/MM/11/JA441F00M-M11@5.jpg,VORTEX - Hardshell jacket - green,Jack Wolfskin,FEMALE,womens-clothing-jackets,0
2760,CN421G008-K11,Blue,210,ALL,https://secure-i2.ztat.net/detail/CN/42/1G/00/8K/11/CN421G008-K11@14.2.jpg,STELLA - Leather jacket - navy,Cigno Nero,FEMALE,womens-clothing-jackets,0
2761,SK041F000-K11,Blue,85,SUMMER,https://secure-i2.ztat.net/detail/SK/04/1F/00/0K/11/SK041F000-K11@7.1.jpg,ISA - Soft shell jacket - blue,Spooks,FEMALE,womens-clothing-jackets,0
2762,ES421K00G-Q11,Black,100,ALL,https://secure-i4.ztat.net/detail/ES/42/1K/00/GQ/11/ES421K00G-Q11@12.jpg,SLIM FIT - Blazer - lack,ESPRIT Collection,FEMALE,womens-clothing-jackets,0
2763,TH341F007-Q11,Black,135,SUMMER,https://secure-i5.ztat.net/detail/TH/34/1F/00/7Q/11/TH341F007-Q11@4.jpg,CIRRUS - Hardshell jacket - black,The North Face,FEMALE,womens-clothing-jackets,0
2764,3DI41B04F-K11,Blue,45,SUMMER,https://secure-i3.ztat.net/detail/3D/I4/1B/04/FK/11/3DI41B04F-K11@6.1.jpg,Tracksuit top - blue,Dimensione Danza,FEMALE,womens-clothing-jackets,0
2765,VE121G084-Q12,Black,38,ALL,https://secure-i6.ztat.net/detail/VE/12/1G/08/4Q/12/VE121G084-Q12@7.jpg,DAWN SHORT - Faux leather jacket - black,Vero Moda,FEMALE,womens-clothing-jackets,0
2766,PA941B03I-Q00,Black,170,SUMMER,https://secure-i5.ztat.net/detail/PA/94/1B/03/IQ/00/PA941B03I-Q00@7.jpg,TORRENTSHELL TRENCH COAT - Hardshell jacket - black,Patagonia,FEMALE,womens-clothing-jackets,0
2767,TO721G00L-503,Blue,45,ALL,https://secure-i5.ztat.net/detail/TO/72/1G/00/L5/03/TO721G00L-503@1.1.jpg,SVEA - Blazer - real navi blue,Tom Tailor,FEMALE,womens-clothing-jackets,0
2768,GI221G01P-602,Green,135,SUMMER,https://secure-i5.ztat.net/detail/GI/22/1G/01/P6/02/GI221G01P-602@1.1.jpg,TIFFY - Leather jacket - green,Gipsy,FEMALE,womens-clothing-jackets,0
2769,M5041F001-Q11,Black,65,SUMMER,https://secure-i6.ztat.net/detail/M5/04/1F/00/1Q/11/M5041F001-Q11@3.jpg,FITZ ROY - Hardshell jacket - black,Millet,FEMALE,womens-clothing-jackets,0
2770,DU341B00I-M11,Green,70,SUMMER,https://secure-i3.ztat.net/detail/DU/34/1B/00/IM/11/DU341B00I-M11@4.jpg,SOPHIA - Outdoor jacket - green,Duca Del Cosma,FEMALE,womens-clothing-jackets,0
2771,VA441B02D-M11,Green,80,ALL,https://secure-i2.ztat.net/detail/VA/44/1B/02/DM/11/VA441B02D-M11@8.jpg,ESCAPE PRO - Hardshell jacket - green,Vaude,FEMALE,womens-clothing-jackets,0
2772,CO121M004-Q11,Black,100,SUMMER,https://secure-i6.ztat.net/detail/CO/12/1M/00/4Q/11/CO121M004-Q11@2.jpg,Blazer - black,"comma,",FEMALE,womens-clothing-jackets,0
2773,CO121M005-K11,Blue,120,SUMMER,https://secure-i5.ztat.net/detail/CO/12/1M/00/5K/11/CO121M005-K11@4.1.jpg,BLAZER - Blazer - navy,"comma,",FEMALE,womens-clothing-jackets,0
2774,MM421A007-802,Black,100,ALL,https://secure-i3.ztat.net/detail/MM/42/1A/00/78/02/MM421A007-802@1.1.jpg,NOOS - Blazer - black,Mexx Metropolitan,FEMALE,womens-clothing-jackets,0
2775,C2341B03J-802,Black,120,ALL,https://secure-i3.ztat.net/detail/C2/34/1B/03/J8/02/C2341B03J-802@1.1.jpg,Outdoor jacket - black,Columbia,FEMALE,womens-clothing-jackets,0
2776,TW441B01N-Q11,Black,42,SUMMER,https://secure-i2.ztat.net/detail/TW/44/1B/01/NQ/11/TW441B01N-Q11@1.jpg,Light jacket - black,TWINTIP,FEMALE,womens-clothing-jackets,0
2777,TW441B01N-K11,Blue,42,SUMMER,https://secure-i5.ztat.net/detail/TW/44/1B/01/NK/11/TW441B01N-K11@4.jpg,Summer jacket - dark blue,TWINTIP,FEMALE,womens-clothing-jackets,0
2778,M5821K00U-K11,Blue,100,ALL,https://secure-i6.ztat.net/detail/M5/82/1K/00/UK/11/M5821K00U-K11@16.jpg,SALLY - Blazer - marine,More & More,FEMALE,womens-clothing-jackets,0
2779,CO121I035-K11,Blue,34,ALL,https://secure-i3.ztat.net/detail/CO/12/1I/03/5K/11/CO121I035-K11@15.jpg,Cape - dark blue,"comma,",FEMALE,womens-clothing-jackets,0
2780,ON321G07U-B11,Brown,50,SUMMER,https://secure-i2.ztat.net/detail/ON/32/1G/07/UB/11/ON321G07U-B11@7.jpg,ALYNA - Faux leather jacket - cognac,ONLY,FEMALE,womens-clothing-jackets,0
2781,SO221K05P-Q11,Black,60,ALL,https://secure-i2.ztat.net/detail/SO/22/1K/05/PQ/11/SO221K05P-Q11@13.jpg,Blazer - black,s.Oliver,FEMALE,womens-clothing-jackets,0
2782,P1421G01K-802,Black,295,WINTER,https://secure-i6.ztat.net/detail/P1/42/1G/01/K8/02/P1421G01K-802@1.2.jpg,Blazer - nero,Patrizia Pepe,FEMALE,womens-clothing-jackets,0
2783,M5921G01O-Q11,Black,65,WINTER,https://secure-i5.ztat.net/detail/M5/92/1G/01/OQ/11/M5921G01O-Q11@7.jpg,VELAO - Faux leather jacket - noir,Morgan,FEMALE,womens-clothing-jackets,0
2784,ON321E02O-K11,Blue,26,SUMMER,https://secure-i4.ztat.net/detail/ON/32/1E/02/OK/11/ON321E02O-K11@7.jpg,ONLWESTA - Denim jacket - medium blue denim,ONLY,FEMALE,womens-clothing-jackets,0
2785,SC921G004-909,Black,310,SUMMER,https://secure-i1.ztat.net/detail/SC/92/1G/00/49/09/SC921G004-909@1.1.jpg,Leather jacket - black,Schott NYC,FEMALE,womens-clothing-jackets,1
2786,T3341B00A-301,Red,165,ALL,https://secure-i3.ztat.net/detail/T3/34/1B/00/A3/01/T3341B00A-301@1.1.jpg,PALADIN - Outdoor jacket - venere,Tao,FEMALE,womens-clothing-jackets,0
2787,M5821K00T-K11,Blue,110,ALL,https://secure-i5.ztat.net/detail/M5/82/1K/00/TK/11/M5821K00T-K11@14.jpg,SALLY - Blazer - marine,More & More,FEMALE,womens-clothing-jackets,0
2788,M5821K00T-Q11,Black,110,ALL,https://secure-i5.ztat.net/detail/M5/82/1K/00/TQ/11/M5821K00T-Q11@14.jpg,SALLY - Blazer - black,More & More,FEMALE,womens-clothing-jackets,0
2789,V1021G03Y-Q11,Black,40,ALL,https://secure-i6.ztat.net/detail/V1/02/1G/03/YQ/11/V1021G03Y-Q11@14.jpg,VIBLUE - Faux leather jacket - black,Vila,FEMALE,womens-clothing-jackets,0
2790,F5351G00L-C11,Grey,25,ALL,https://secure-i6.ztat.net/detail/F5/35/1G/00/LC/11/F5351G00L-C11@6.jpg,Cape - grau,Fraas,FEMALE,womens-clothing-jackets,0
2791,F5351G00L-Q11,Black,25,ALL,https://secure-i5.ztat.net/detail/F5/35/1G/00/LQ/11/F5351G00L-Q11@10.jpg,Cape - schwarz,Fraas,FEMALE,womens-clothing-jackets,0
2792,TO221G01Z-D11,Silver,39,ALL,https://secure-i6.ztat.net/detail/TO/22/1G/01/ZD/11/TO221G01Z-D11@14.jpg,Blazer - dark silver grey,Tom Tailor,FEMALE,womens-clothing-jackets,0
2793,TO221G01Z-K11,Blue,39,ALL,https://secure-i3.ztat.net/detail/TO/22/1G/01/ZK/11/TO221G01Z-K11@12.jpg,Blazer - real navy blue,Tom Tailor,FEMALE,womens-clothing-jackets,0
2794,1PA51G02F-Q11,Multi-coloured,38,ALL,https://secure-i5.ztat.net/detail/1P/A5/1G/02/FQ/11/1PA51G02F-Q11@12.3.jpg,Cape - rot/blau/beige,Passigatti,FEMALE,womens-clothing-jackets,0
2795,1PA51G02F-G11,Black,50,ALL,https://secure-i5.ztat.net/detail/1P/A5/1G/02/FG/11/1PA51G02F-G11@4.3.jpg,Scarf - schwarz/weiß,Passigatti,FEMALE,womens-clothing-jackets,0
2796,VE121K05S-Q11,Black,32,SUMMER,https://secure-i6.ztat.net/detail/VE/12/1K/05/SQ/11/VE121K05S-Q11@14.jpg,VMDALIAN - Blazer - black,Vero Moda,FEMALE,womens-clothing-jackets,0
2797,ON321K00N-Q11,Black,32,ALL,https://secure-i4.ztat.net/detail/ON/32/1K/00/NQ/11/ON321K00N-Q11@15.jpg,ONLKIM - Blazer - black,ONLY,FEMALE,womens-clothing-jackets,0
2798,NM321K004-Q11,Black,55,ALL,https://secure-i1.ztat.net/detail/NM/32/1K/00/4Q/11/NM321K004-Q11@1.2.jpg,NMHOUSE - Blazer - black,Noisy May,FEMALE,womens-clothing-jackets,0
2799,V1021K00M-K11,Blue,32,SUMMER,https://secure-i3.ztat.net/detail/V1/02/1K/00/MK/11/V1021K00M-K11@12.1.jpg,VIMISDA - Blazer - total eclipse,Vila,FEMALE,womens-clothing-jackets,0
2800,V1021K00M-Q11,Black,32,SUMMER,https://secure-i5.ztat.net/detail/V1/02/1K/00/MQ/11/V1021K00M-Q11@2.jpg,VIMISDA - Blazer - black,Vila,FEMALE,womens-clothing-jackets,0
2801,F5351G00A-B11,Beige,42,ALL,https://secure-i6.ztat.net/detail/F5/35/1G/00/AB/11/F5351G00A-B11@15.jpg,PONCHO - Cape - camel,Fraas,FEMALE,womens-clothing-jackets,0
2802,1FN21L00E-Q11,Black,165,ALL,https://secure-i1.ztat.net/detail/1F/N2/1L/00/EQ/11/1FN21L00E-Q11@2.jpg,Leather jacket - schwarz,Freaky Nation,FEMALE,womens-clothing-jackets,0
